"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Nombre"
2014,4,"Les Corts",21,"Pedralbes",8,"Nou Barris",45,"Porta",4
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",8,"Nou Barris",45,"Porta",2
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Nou Barris",45,"Porta",0
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",8,"Nou Barris",45,"Porta",1
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8,"Nou Barris",45,"Porta",7
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8,"Nou Barris",45,"Porta",4
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",8,"Nou Barris",45,"Porta",3
2014,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Nou Barris",45,"Porta",3
2014,6,"Gràcia",29,"el Coll",8,"Nou Barris",45,"Porta",1
2014,6,"Gràcia",30,"la Salut",8,"Nou Barris",45,"Porta",4
2014,6,"Gràcia",31,"la Vila de Gràcia",8,"Nou Barris",45,"Porta",12
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",8,"Nou Barris",45,"Porta",6
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Nou Barris",45,"Porta",11
2014,7,"Horta-Guinardó",34,"Can Baró",8,"Nou Barris",45,"Porta",2
2014,7,"Horta-Guinardó",35,"el Guinardó",8,"Nou Barris",45,"Porta",34
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",8,"Nou Barris",45,"Porta",5
2014,7,"Horta-Guinardó",37,"el Carmel",8,"Nou Barris",45,"Porta",17
2014,7,"Horta-Guinardó",38,"la Teixonera",8,"Nou Barris",45,"Porta",4
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",8,"Nou Barris",45,"Porta",4
2014,7,"Horta-Guinardó",40,"Montbau",8,"Nou Barris",45,"Porta",5
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",8,"Nou Barris",45,"Porta",6
2014,7,"Horta-Guinardó",42,"la Clota",8,"Nou Barris",45,"Porta",0
2014,7,"Horta-Guinardó",43,"Horta",8,"Nou Barris",45,"Porta",28
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",45,"Porta",117
2014,8,"Nou Barris",45,"Porta",8,"Nou Barris",45,"Porta",440
2014,8,"Nou Barris",46,"el Turó de la Peira",8,"Nou Barris",45,"Porta",124
2014,8,"Nou Barris",47,"Can Peguera",8,"Nou Barris",45,"Porta",7
2014,8,"Nou Barris",48,"la Guineueta",8,"Nou Barris",45,"Porta",89
2014,8,"Nou Barris",49,"Canyelles",8,"Nou Barris",45,"Porta",4
2014,8,"Nou Barris",50,"les Roquetes",8,"Nou Barris",45,"Porta",34
2014,8,"Nou Barris",51,"Verdun",8,"Nou Barris",45,"Porta",81
2014,8,"Nou Barris",52,"la Prosperitat",8,"Nou Barris",45,"Porta",128
2014,8,"Nou Barris",53,"la Trinitat Nova",8,"Nou Barris",45,"Porta",16
2014,8,"Nou Barris",54,"Torre Baró",8,"Nou Barris",45,"Porta",1
2014,8,"Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris",45,"Porta",17
2014,8,"Nou Barris",56,"Vallbona",8,"Nou Barris",45,"Porta",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",8,"Nou Barris",45,"Porta",4
2014,9,"Sant Andreu",58,"Baró de Viver",8,"Nou Barris",45,"Porta",4
2014,9,"Sant Andreu",59,"el Bon Pastor",8,"Nou Barris",45,"Porta",17
2014,9,"Sant Andreu",60,"Sant Andreu",8,"Nou Barris",45,"Porta",72
2014,9,"Sant Andreu",61,"la Sagrera",8,"Nou Barris",45,"Porta",56
2014,9,"Sant Andreu",62,"el Congrés i els Indians",8,"Nou Barris",45,"Porta",46
2014,9,"Sant Andreu",63,"Navas",8,"Nou Barris",45,"Porta",12
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",8,"Nou Barris",45,"Porta",24
2014,10,"Sant Martí",65,"el Clot",8,"Nou Barris",45,"Porta",5
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",8,"Nou Barris",45,"Porta",8
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",8,"Nou Barris",45,"Porta",0
2014,10,"Sant Martí",68,"el Poblenou",8,"Nou Barris",45,"Porta",10
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8,"Nou Barris",45,"Porta",10
2014,10,"Sant Martí",70,"el Besòs i el Maresme",8,"Nou Barris",45,"Porta",8
2014,10,"Sant Martí",71,"Provençals del Poblenou",8,"Nou Barris",45,"Porta",13
